Timestamp,Class,X,Y,Length,Width,Rotation,ID
2.9000000000000004,6.0,20.544006,52.642715,12.31958,3.5096173,0.23411156,6_1
3.0,3.0,11.713924,-27.1491,4.567095,2.2061188,1.7502099,3_0
3.0,3.0,3.0273569,19.487772,4.5165815,2.0381668,1.7850374,3_14
3.0,3.0,10.324428,22.0646,4.5,2.0686362,-1.409014,3_12
3.0,3.0,8.256708,11.750094,4.5,2.017372,-1.4006314,3_3
3.0,3.0,13.43456,4.5093937,4.68329,2.0789692,-1.3626842,3_4
3.0,3.0,11.598624,-7.317403,4.5,2.03,-1.412256,3_8
3.0,3.0,5.4799237,24.905756,4.5,1.9909022,-1.374769,3_15
3.0,3.0,8.298266,-7.6309166,4.585365,1.9822787,1.7409687,3_7
3.0,0.0,5.1422086,-26.893448,0.36696938,0.61036044,-1.4040761,0_0
3.0,6.0,-1.394816,42.743034,7.4787064,3.039543,1.7264963,6_0
3.0,6.0,20.497179,52.6543,12.31958,3.5096173,0.23421717,6_1
3.0,30.0,17.3186,56.296253,6.255791,2.4074259,0.22607729,30_1
3.1,3.0,11.983226,-28.584824,4.567095,2.2061188,1.7499703,3_0
3.1,3.0,3.242463,18.223349,4.5165815,2.0381668,1.7846195,3_14
3.1,3.0,10.194669,23.002262,4.5,2.0686362,-1.409233,3_12
3.1,3.0,8.1895685,12.11116,4.5,2.017372,-1.400871,3_3
3.1,3.0,13.301957,5.292201,4.68329,2.0789692,-1.3629239,3_4
3.1,3.0,11.555216,-7.07167,4.5,2.03,-1.4095799,3_8
3.1,3.0,5.483243,24.870125,4.5,1.9909022,-1.3750086,3_15
3.1,3.0,8.513311,-8.936284,4.585365,1.9822787,1.7407291,3_7
3.1,0.0,5.11172,-26.825895,0.37186754,0.6322596,-1.4026705,0_0
3.1,6.0,-1.2200366,41.743576,7.4787064,3.039543,1.7262567,6_0
3.1,6.0,20.465372,52.666904,12.31958,3.5096173,0.23397915,6_1
3.1,30.0,17.331509,56.29126,6.255791,2.4074259,0.22583927,30_1
3.2,3.0,12.266976,-30.05742,4.567095,2.2061188,1.7501765,3_0
3.2,3.0,3.4504676,16.955542,4.5165815,2.0381668,1.784632,3_14
3.2,3.0,10.068325,23.974035,4.5,2.0686362,-1.4090226,3_12
3.2,3.0,8.120251,12.456321,4.5,2.017372,-1.4006648,3_3
3.2,3.0,13.159924,6.1150794,4.68329,2.0789692,-1.3627175,3_4
3.2,3.0,11.514087,-6.8084717,4.5,2.03,-1.3966622,3_8
3.2,3.0,8.731401,-10.237206,4.585365,1.9822787,1.7409353,3_7
3.2,6.0,-1.0667261,40.736763,7.4787064,3.039543,1.7264631,6_0
3.2,6.0,20.583776,52.699116,12.31958,3.5096173,0.23418745,6_1
3.2,30.0,17.32086,56.295803,6.255791,2.4074259,0.22604759,30_1
3.3000000000000003,3.0,12.552433,-31.574484,4.567095,2.2061188,1.7503277,3_0
3.3000000000000003,3.0,3.6579266,15.682618,4.5165815,2.0381668,1.7845783,3_14
3.3000000000000003,3.0,17.214052,-16.326399,4.56717,2.0,-1.3905253,3_10
3.3000000000000003,3.0,9.935658,24.942232,4.5,2.0686362,-1.4088756,3_12
3.3000000000000003,3.0,8.051509,12.782534,4.5,2.017372,-1.4005136,3_3
3.3000000000000003,3.0,12.996161,7.0097513,4.68329,2.0789692,-1.3625664,3_4
3.3000000000000003,3.0,11.469884,-6.521084,4.5,2.03,-1.3753978,3_8
3.3000000000000003,3.0,8.952466,-11.548422,4.585365,1.9822787,1.7410865,3_7
3.3000000000000003,0.0,5.1182275,-26.84911,0.41521236,0.6596048,-1.3983703999,0_1
3.3000000000000003,6.0,-0.9169764,39.7206,7.4787064,3.039543,1.7266144,6_0
3.3000000000000003,6.0,20.940538,52.732464,12.31958,3.5096173,0.23433818,6_1
3.4000000000000004,3.0,12.830106,-33.119896,4.567095,2.2061188,1.750064,3_0
3.4000000000000004,3.0,3.8731203,14.405325,4.5165815,2.0381668,1.7841035,3_14
3.4000000000000004,3.0,17.028488,-15.544636,4.56717,2.0,-1.3907737,3_10
3.4000000000000004,3.0,9.7922735,25.875343,4.5,2.0686362,-1.4091427,3_12
3.4000000000000004,3.0,7.991271,13.090435,4.5,2.017372,-1.4007773,3_3
3.4000000000000004,3.0,12.829797,7.907695,4.68329,2.0789692,-1.36283,3_4
3.4000000000000004,3.0,11.424428,-6.2808633,4.5,2.03,-1.3600487,3_8
3.4000000000000004,3.0,9.185502,-12.880908,4.585365,1.9822787,1.7408228,3_7
3.4000000000000004,0.0,5.150973,-26.874128,0.35319757,0.6062536,-1.3963227,0_1
3.4000000000000004,6.0,-0.75390995,38.695206,7.4787064,3.039543,1.7263508,6_0
3.4000000000000004,6.0,21.26569,52.740025,12.31958,3.5096173,0.23407263,6_1
3.5,3.0,13.12017,-34.65583,4.567095,2.2061188,1.7500856,3_0
3.5,3.0,4.0848885,13.131633,4.5165815,2.0381668,1.7839122,3_14
3.5,3.0,16.833673,-14.732721,4.56717,2.0,-1.3907521,3_10
3.5,3.0,7.9300046,13.392376,4.5,2.017372,-1.4007558,3_3
3.5,3.0,12.658215,8.809876,4.68329,2.0789692,-1.3628085,3_4
3.5,3.0,11.378104,-6.0763474,4.5,2.03,-1.3522009,3_8
3.5,3.0,9.449863,-14.232686,4.585365,1.9822787,1.7408444,3_7
3.5,0.0,5.1205196,-26.857906,0.3586991,0.68573433,-1.393754,0_1
3.5,6.0,-0.60552627,37.663074,7.4787064,3.039543,1.7263724,6_0
3.5,6.0,21.452337,52.737053,12.31958,3.5096173,0.2340946,6_1
3.6,3.0,13.413058,-36.16222,4.567095,2.2061188,1.7501322,3_0
3.6,3.0,4.298103,11.858941,4.5165815,2.0381668,1.7837585,3_14
3.6,3.0,16.666725,-13.972081,4.56717,2.0,-1.3907075,3_10
3.6,3.0,7.871177,13.687154,4.5,2.017372,-1.4007092,3_3
3.6,3.0,12.483791,9.712126,4.68329,2.0789692,-1.362762,3_4
3.6,3.0,11.324605,-5.889363,4.5,2.03,-1.3504692,3_8
3.6,3.0,5.520624,24.894514,4.5,1.9909022,-1.3748466,3_15
3.6,3.0,9.754418,-15.616077,4.585365,1.9822787,1.740891,3_7
3.6,6.0,-0.46015024,36.621555,7.4787064,3.039543,1.7264191,6_0
3.6,6.0,21.528105,52.717625,12.31958,3.5096173,0.23414005,6_1
3.7,3.0,13.713568,-37.616745,4.567095,2.2061188,1.750389,3_0
3.7,3.0,4.5122294,10.586195,4.5165815,2.0381668,1.7838788,3_14
3.7,3.0,16.51184,-13.24027,4.56717,2.0,-1.3904514,3_10
3.7,3.0,7.8115883,13.981023,4.5,2.017372,-1.4004524,3_3
3.7,3.0,12.304267,10.620959,4.68329,2.0789692,-1.3625052,3_4
3.7,3.0,11.262516,-5.6964383,4.5,2.03,-1.3530232,3_8
3.7,3.0,5.5487638,24.944061,4.5,1.9909022,-1.3745899,3_15
3.7,3.0,10.087104,-17.02124,4.585365,1.9822787,1.7411478,3_7
3.7,3.0,6.254447,41.712696,4.6002235,2.2345426,-1.3601721999,3_16
3.7,0.0,5.1463075,-26.889902,0.3668214,0.6023917,-1.3876206,0_1
3.7,6.0,-0.32360712,35.572876,7.4787064,3.039543,1.7266757,6_0
3.7,30.0,17.308153,56.30174,6.255791,2.4074259,0.22625962,30_1
3.8,3.0,4.7359486,9.302023,4.5165815,2.0381668,1.7838258,3_14
3.8,3.0,16.357565,-12.500899,4.56717,2.0,-1.3904926,3_10
3.8,3.0,6.0383253,42.778034,4.6002235,2.2345426,-1.3602136,3_16
3.8,3.0,9.075447,29.586466,4.5,2.0686362,-1.4088569,3_12
3.8,3.0,7.7594514,14.26426,4.5,2.017372,-1.4004937,3_3
3.8,3.0,12.1260805,11.528308,4.68329,2.0789692,-1.3625466,3_4
3.8,3.0,11.199941,-5.5066934,4.5,2.03,-1.3587258,3_8
3.8,3.0,5.579365,24.981573,4.5,1.9909022,-1.3746313,3_15
3.8,3.0,10.363598,-18.409939,4.585365,1.9822787,1.7411064,3_7
3.8,0.0,5.1472797,-26.875744,0.37030417,0.60332745,-1.3843652,0_1
3.8,6.0,-0.1757398,34.513206,7.4787064,3.039543,1.7266344,6_0
3.8,6.0,21.398191,52.64406,12.31958,3.5096173,0.23435767,6_1
3.9,3.0,4.9689937,8.004602,4.5165815,2.0381668,1.7839204,3_14
3.9,3.0,16.199701,-11.711173,4.56717,2.0,-1.3905711,3_10
3.9,3.0,5.836299,43.762093,4.6002235,2.2345426,-1.360293,3_16
3.9,3.0,8.913829,30.589,4.5,2.0686362,-1.4089351,3_12
3.9,3.0,11.943847,12.4378805,4.68329,2.0789692,-1.362626,3_4
3.9,3.0,11.149382,-5.3187613,4.5,2.03,-1.3656712,3_8
3.9,3.0,5.5978203,25.000399,4.5,1.9909022,-1.3747107,3_15
3.9,3.0,10.636131,-19.765257,4.585365,1.9822787,1.741027,3_7
3.9,0.0,5.120562,-26.848467,0.37698615,0.65673953,-1.3808843,0_1
3.9,6.0,-0.024185175,33.444965,7.4787064,3.039543,1.726555,6_0
3.9,6.0,21.23435,52.588234,12.31958,3.5096173,0.23427908,6_1
4.0,3.0,5.21312,6.69068,4.5165815,2.0381668,1.7840959,3_14
4.0,3.0,16.0172,-10.810232,4.56717,2.0,-1.3907828,3_10
4.0,3.0,5.64181,44.705734,4.6002235,2.2345426,-1.3605057,3_16
4.0,3.0,7.672337,14.798529,4.5,2.017372,-1.4007858,3_3
4.0,3.0,11.109152,-5.137612,4.5,2.03,-1.3723093,3_8
4.0,3.0,5.6054964,25.006138,4.5,1.9909022,-1.3749233,3_15
4.0,3.0,10.910694,-21.101702,4.585365,1.9822787,1.7408143,3_7
4.0,0.0,5.1117954,-26.82944,0.35885653,0.6637192,-1.3772659,0_1
4.0,6.0,0.13529012,32.36687,7.4787064,3.039543,1.7263423,6_0
4.0,6.0,21.02352,52.522583,12.31958,3.5096173,0.23406431,6_1
4.0,30.0,17.327398,56.294914,6.255791,2.4074259,0.22592443010000002,30_2
4.1000000000000005,3.0,5.461854,5.3776307,4.5165815,2.0381668,1.7846464,3_14
4.1000000000000005,3.0,15.791265,-9.7178755,4.56717,2.0,-1.3907334,3_10
4.1000000000000005,3.0,5.4219427,45.67281,4.6002235,2.2345426,-1.3604568,3_16
4.1000000000000005,3.0,7.633033,15.047433,4.5,2.017372,-1.400737,3_3
4.1000000000000005,3.0,11.077122,-4.9590116,4.5,2.03,-1.3769246,3_8
4.1000000000000005,3.0,5.5927777,25.014845,4.5,1.9909022,-1.3748745,3_15
4.1000000000000005,3.0,11.182486,-22.428612,4.585365,1.9822787,1.7408631,3_7
4.1000000000000005,0.0,5.12752,-26.901669,0.3554443,0.66227114,-1.3731085,0_1
4.1000000000000005,6.0,0.29050353,31.281109,7.4787064,3.039543,1.7263911,6_0
4.1000000000000005,6.0,20.757902,52.46037,12.31958,3.5096173,0.23411289,6_1
4.2,3.0,5.714684,4.0788646,4.5165815,2.0381668,1.7851183,3_14
4.2,3.0,15.570066,-8.562121,4.56717,2.0,-1.3907431,3_10
4.2,3.0,7.5998535,15.2809925,4.5,2.017372,-1.400747,3_3
4.2,3.0,11.382992,15.159225,4.68329,2.0789692,-1.3627998,3_4
4.2,3.0,11.052079,-4.7895603,4.5,2.03,-1.3798152,3_8
4.2,3.0,5.570062,25.03451,4.5,1.9909022,-1.3748845,3_15
4.2,3.0,11.437066,-23.764542,4.585365,1.9822787,1.7408532,3_7
4.2,6.0,0.45476085,30.185644,7.4787064,3.039543,1.7263812,6_0
4.2,6.0,20.46963,52.395348,12.31958,3.5096173,0.23410244,6_1
4.3,3.0,5.965462,2.8124328,4.5165815,2.0381668,1.7855114,3_14
4.3,3.0,7.5683985,15.501528,4.5,2.017372,-1.4006828,3_3
4.3,3.0,11.254127,16.107807,4.68329,2.0789692,-1.3627356,3_4
4.3,3.0,11.032582,-4.6283092,4.5,2.03,-1.3811502,3_8
4.3,3.0,5.541841,25.063171,4.5,1.9909022,-1.3748204,3_15
4.3,3.0,11.679804,-25.110874,4.585365,1.9822787,1.7409173,3_7
4.3,3.0,19.675016,-28.483269,4.333888,1.9499743,-1.4074581999,3_17
4.3,0.0,5.1333385,-26.887888,0.3665861,0.65153635,-1.3639767,0_1
4.3,6.0,0.6233697,29.081085,7.4787064,3.039543,1.7264453,6_0
4.3,6.0,20.163809,52.333256,12.31958,3.5096173,0.23416878,6_1
4.4,3.0,6.212551,1.5944386,4.5165815,2.0381668,1.7855216,3_14
4.4,3.0,19.548536,-27.788883,4.333888,1.9499743,-1.407491,3_17
4.4,3.0,7.542433,15.708793,4.5,2.017372,-1.4007156,3_3
4.4,3.0,11.113792,17.060585,4.68329,2.0789692,-1.3627684,3_4
4.4,3.0,11.01735,-4.4780354,4.5,2.03,-1.3814033,3_8
4.4,3.0,5.54545,25.054968,4.5,1.9909022,-1.3748531,3_15
4.4,3.0,11.915226,-26.470156,4.585365,1.9822787,1.7408845,3_7
4.4,0.0,5.1381726,-26.840565,0.37479115,0.6084628,-1.359009,0_1
4.4,6.0,0.80222404,27.968573,7.4787064,3.039543,1.7264125,6_0
4.4,6.0,19.865568,52.273083,12.31958,3.5096173,0.23413612,6_1
4.5,3.0,6.4470787,0.40793437,4.5165815,2.0381668,1.785279,3_14
4.5,3.0,19.42636,-27.071573,4.333888,1.9499743,-1.4074267,3_17
4.5,3.0,7.5163045,15.904972,4.5,2.017372,-1.4006513,3_3
4.5,3.0,10.905379,17.998564,4.68329,2.0789692,-1.3627042,3_4
4.5,3.0,11.002652,-4.3378906,4.5,2.03,-1.3806827,3_8
4.5,3.0,5.568959,25.019434,4.5,1.9909022,-1.3747889,3_15
4.5,3.0,12.153478,-27.841064,4.585365,1.9822787,1.7409488,3_7
4.5,0.0,5.121505,-26.839573,0.38726902,0.647237,-1.3535331,0_1
4.5,6.0,0.9822951,26.849436,7.4787064,3.039543,1.7264768,6_0
4.5,6.0,19.576809,52.22108,12.31958,3.5096173,0.23419954,6_1
4.6000000000000005,3.0,6.665348,-0.86237717,4.5165815,2.0381668,1.7847955,3_14
4.6000000000000005,3.0,19.300594,-26.335419,4.333888,1.9499743,-1.4074672,3_17
4.6000000000000005,3.0,7.494028,16.089676,4.5,2.017372,-1.4006919,3_3
4.6000000000000005,3.0,10.657766,18.935528,4.68329,2.0789692,-1.3627447,3_4
4.6000000000000005,3.0,10.986413,-4.210975,4.5,2.03,-1.3794924,3_8
4.6000000000000005,3.0,5.6026435,24.981428,4.5,1.9909022,-1.3748294,3_15
4.6000000000000005,3.0,12.39649,-29.225994,4.585365,1.9822787,1.7409083,3_7
4.6000000000000005,0.0,5.138923,-26.84024,0.36997604,0.6154955,-1.3476381,0_1
4.6000000000000005,6.0,1.1690776,25.725082,7.4787064,3.039543,1.7264363,6_0
4.6000000000000005,6.0,19.321344,52.17549,12.31958,3.5096173,0.23415665,6_1
4.7,3.0,6.9037414,-2.1921592,4.5165815,2.0381668,1.7845403,3_14
4.7,3.0,19.170626,-25.57725,4.333888,1.9499743,-1.4074261,3_17
4.7,3.0,7.4701633,16.265154,4.5,2.017372,-1.4006507,3_3
4.7,3.0,10.408405,19.898418,4.68329,2.0789692,-1.3627036,3_4
4.7,3.0,10.966562,-4.0953784,4.5,2.03,-1.3779484,3_8
4.7,3.0,5.6237783,24.96769,4.5,1.9909022,-1.3747883,3_15
4.7,3.0,12.649281,-30.62069,4.585365,1.9822787,1.7409494,3_7
4.7,0.0,5.120526,-26.865822,0.35391372,0.6544773,-1.3410248,0_1
4.7,6.0,1.3542855,24.59707,7.4787064,3.039543,1.7264774,6_0
4.7,6.0,19.089832,52.140278,12.31958,3.5096173,0.23420008,6_1
4.7,30.0,17.318947,56.298676,6.255791,2.4074259,0.22606018,30_2
4.800000000000001,3.0,7.185689,-3.5148594,4.5165815,2.0381668,1.7845316,3_14
4.800000000000001,3.0,19.031439,-24.800182,4.333888,1.9499743,-1.4074348,3_17
4.800000000000001,3.0,14.668202,-3.0786428,4.56717,2.0,-1.3906558,3_8
4.800000000000001,3.0,7.447313,16.43157,4.5,2.017372,-1.4006594,3_3
4.800000000000001,3.0,5.624199,24.991898,4.5,1.9909022,-1.374797,3_15
4.800000000000001,3.0,12.909488,-32.02373,4.585365,1.9822787,1.7409407,3_7
4.800000000000001,3.0,13.3287735,24.335348,4.941311,2.2329586,-1.3969902999,3_18
4.800000000000001,0.0,5.144227,-26.8893,0.36115846,0.60975415,-1.3337121,0_1
4.800000000000001,6.0,1.5409163,23.466797,7.4787064,3.039543,1.7264687,6_0
4.800000000000001,6.0,18.890322,52.11237,12.31958,3.5096173,0.23419224,6_1
4.9,3.0,7.4463925,-4.786791,4.5165815,2.0381668,1.7846112,3_14
4.9,3.0,18.886644,-24.005224,4.333888,1.9499743,-1.4073638,3_17
4.9,3.0,14.535475,-1.9992563,4.56717,2.0,-1.3905847,3_8
4.9,3.0,7.4212756,16.590078,4.5,2.017372,-1.4005884,3_3
4.9,3.0,13.326467,24.336046,4.941311,2.2329586,-1.3969194,3_18
4.9,3.0,5.601335,25.021873,4.5,1.9909022,-1.3747259,3_15
4.9,3.0,13.180158,-33.431477,4.585365,1.9822787,1.7410117,3_7
4.9,3.0,10.923444,-3.8974319,4.5,2.03,-1.3752731999,3_19
4.9,0.0,5.130925,-26.880688,0.44802842,0.62889326,-1.3254576,0_1
4.9,6.0,1.7229891,22.335121,7.4787064,3.039543,1.7265397,6_0
4.9,6.0,18.71474,52.09313,12.31958,3.5096173,0.23426306,6_1
5.0,3.0,7.6860247,-6.0711074,4.5165815,2.0381668,1.7844976,3_14
5.0,3.0,18.734823,-23.199402,4.333888,1.9499743,-1.4074578,3_17
5.0,3.0,14.245024,-1.1429583,4.56717,2.0,-1.3906788,3_8
5.0,3.0,7.396976,16.740608,4.5,2.017372,-1.4006824,3_3
5.0,3.0,10.8883095,-3.818797,4.5,2.03,-1.374784,3_19
5.0,3.0,13.3292,24.334846,4.941311,2.2329586,-1.3970134,3_18
5.0,3.0,5.568587,25.013298,4.5,1.9909022,-1.37482,3_15
5.0,3.0,13.4549465,-34.843605,4.585365,1.9822787,1.7409177,3_7
5.0,0.0,5.145521,-26.915394,0.36344212,0.6134671,-1.3163933,0_1
5.0,6.0,1.9059933,21.203825,7.4787064,3.039543,1.7264457,6_0
5.0,6.0,18.577515,52.078354,12.31958,3.5096173,0.23416662,6_1
5.1000000000000005,3.0,7.919604,-7.413338,4.5165815,2.0381668,1.784328,3_14
5.1000000000000005,3.0,14.149138,-0.11381383,4.56717,2.0,-1.3908592,3_8
5.1000000000000005,3.0,7.3705187,16.88353,4.5,2.017372,-1.4008629,3_3
5.1000000000000005,3.0,10.851221,-3.7536533,4.5,2.03,-1.3748506,3_19
5.1000000000000005,3.0,13.333203,24.331682,4.941311,2.2329586,-1.3971939,3_18
5.1000000000000005,3.0,5.5297136,24.940426,4.5,1.9909022,-1.3750005,3_15
5.1000000000000005,3.0,13.734521,-36.257637,4.585365,1.9822787,1.7407372,3_7
5.1000000000000005,0.0,5.13602,-26.908808,0.35826233,0.660036,-1.3063279,0_1
5.1000000000000005,6.0,2.0842454,20.073244,7.4787064,3.039543,1.7262652,6_0
5.1000000000000005,6.0,18.47224,52.06816,12.31958,3.5096173,0.23398584,6_1
5.2,3.0,8.147648,-8.716393,4.5165815,2.0381668,1.7842305,3_14
5.2,3.0,14.013842,0.87300056,4.56717,2.0,-1.3910271,3_8
5.2,3.0,7.341066,17.02182,4.5,2.017372,-1.4010308,3_3
5.2,3.0,10.898923,-3.7569811,4.5,2.03,-1.3752086,3_19
5.2,3.0,13.337385,24.329466,4.941311,2.2329586,-1.3973616,3_18
5.2,3.0,5.4989457,24.855202,4.5,1.9909022,-1.3751683,3_15
5.2,3.0,14.02367,-37.66794,4.585365,1.9822787,1.7405694,3_7
5.2,6.0,2.255206,18.946533,7.4787064,3.039543,1.7260973,6_0
5.2,6.0,18.395073,52.06552,12.31958,3.5096173,0.23381817,6_1
5.2,30.0,17.339952,56.291313,6.255791,2.4074259,0.2256782701,30_3
5.300000000000001,3.0,8.386574,-9.979112,4.5165815,2.0381668,1.7847627,3_14
5.300000000000001,3.0,13.804587,1.8306543,4.56717,2.0,-1.3905348,3_8
5.300000000000001,3.0,7.2978206,17.161037,4.5,2.017372,-1.4005384,3_3
5.300000000000001,3.0,10.945017,-3.7464843,4.5,2.03,-1.3750451,3_19
5.300000000000001,3.0,13.325373,24.338116,4.941311,2.2329586,-1.3968693,3_18
5.300000000000001,3.0,5.4732146,24.81768,4.5,1.9909022,-1.374676,3_15
5.300000000000001,3.0,14.347274,-39.06128,4.585365,1.9822787,1.7410617,3_7
5.300000000000001,0.0,5.131048,-26.86982,0.4005351,0.63443995,-1.2817976,0_1
5.300000000000001,6.0,2.4055192,17.827444,7.4787064,3.039543,1.7265897,6_0
5.300000000000001,6.0,18.3116,52.083267,12.31958,3.5096173,0.23431268,6_1
5.300000000000001,30.0,17.312231,56.30204,6.255791,2.4074259,0.22617279,30_3
5.4,3.0,8.642067,-11.255613,4.5165815,2.0381668,1.7847279,3_14
5.4,3.0,13.562062,2.8146806,4.56717,2.0,-1.3904594,3_8
5.4,3.0,7.2608333,17.288721,4.5,2.017372,-1.400463,3_3
5.4,3.0,10.946212,-3.7100441,4.5,2.03,-1.3752718,3_19
5.4,3.0,13.323735,24.339365,4.941311,2.2329586,-1.396794,3_18
5.4,3.0,14.665125,-40.453827,4.585365,1.9822787,1.7411371,3_7
5.4,0.0,5.1234956,-26.814938,0.4732798,0.61523384,-1.267537,0_1
5.4,6.0,2.556326,16.708559,7.4787064,3.039543,1.7266651,6_0
5.4,6.0,18.278028,52.096962,12.31958,3.5096173,0.23438622,6_1
5.5,3.0,8.923666,-12.570451,4.5165815,2.0381668,1.7843485,3_14
5.5,3.0,17.987776,-19.013224,4.333888,1.9499743,-1.4073004,3_17
5.5,3.0,13.308891,3.8405135,4.56717,2.0,-1.3905213,3_8
5.5,3.0,7.2260523,17.407614,4.5,2.017372,-1.400525,3_3
5.5,3.0,10.899913,-3.6447432,4.5,2.03,-1.3754816,3_19
5.5,3.0,13.324996,24.338377,4.941311,2.2329586,-1.3968558,3_18
5.5,0.0,5.1579223,-26.910585,0.3844197,0.613127,-1.2518752,0_1
5.5,6.0,2.7022119,15.590332,7.4787064,3.039543,1.7266032,6_0
5.5,6.0,18.278883,52.113075,12.31958,3.5096173,0.23432453,6_1
5.6000000000000005,3.0,9.217092,-13.8938265,4.5165815,2.0381668,1.7840962,3_14
5.6000000000000005,3.0,17.80498,-18.269817,4.333888,1.9499743,-1.4072213,3_17
5.6000000000000005,3.0,13.180166,4.8617992,4.56717,2.0,-1.3904424,3_8
5.6000000000000005,3.0,7.1907377,17.520279,4.5,2.017372,-1.400446,3_3
5.6000000000000005,3.0,10.844308,-3.5723727,4.5,2.03,-1.3754207,3_19
5.6000000000000005,3.0,13.3231735,24.340086,4.941311,2.2329586,-1.3967769,3_18
5.6000000000000005,3.0,15.290481,-43.328297,4.585365,1.9822787,1.7411541,3_7
5.6000000000000005,0.0,5.1411176,-26.895597,0.36652645,0.61421496,-1.2344211,0_1
5.6000000000000005,6.0,2.8404975,14.473183,7.4787064,3.039543,1.7266822,6_0
5.7,3.0,9.496733,-15.198763,4.5165815,2.0381668,1.7838277,3_14
5.7,3.0,17.623184,-17.52029,4.333888,1.9499743,-1.4073489,3_17
5.7,3.0,13.051736,5.802226,4.56717,2.0,-1.3905698,3_8
5.7,3.0,7.1618195,17.622032,4.5,2.017372,-1.4005735,3_3
5.7,3.0,10.823931,-3.53056,4.5,2.03,-1.3754988,3_19
5.7,3.0,13.326286,24.338455,4.941311,2.2329586,-1.3969043,3_18
5.7,3.0,15.569631,-44.59166,4.585365,1.9822787,1.7410266,3_7
5.7,0.0,5.159248,-26.855225,0.3681936,0.61255175,-1.2154084,0_1
5.7,6.0,2.976872,13.35318,7.4787064,3.039543,1.7265546,6_0
5.800000000000001,3.0,9.760906,-16.484419,4.5165815,2.0381668,1.7835695,3_14
5.800000000000001,3.0,17.467798,-16.686033,4.333888,1.9499743,-1.4076475,3_17
5.800000000000001,3.0,12.822507,6.902146,4.56717,2.0,-1.3908682,3_8
5.800000000000001,3.0,7.1401176,17.712486,4.5,2.017372,-1.4008719,3_3
5.800000000000001,3.0,10.857609,-3.5356178,4.5,2.03,-1.3757428,3_19
5.800000000000001,3.0,13.333749,24.333775,4.941311,2.2329586,-1.3972027,3_18
5.800000000000001,6.0,3.111514,12.228625,7.4787064,3.039543,1.7262564,6_0
5.9,3.0,10.024868,-17.748032,4.5165815,2.0381668,1.7840247,3_14
5.9,3.0,17.330343,-15.782429,4.333888,1.9499743,-1.4073523,3_17
5.9,3.0,12.614012,8.014436,4.56717,2.0,-1.3905733,3_8
5.9,3.0,10.877889,-3.5406265,4.5,2.03,-1.375435,3_19
5.9,3.0,13.326748,24.33845,4.941311,2.2329586,-1.3969078,3_18
5.9,6.0,3.2361538,11.102609,7.4787064,3.039543,1.7265513,6_0
6.0,3.0,10.275001,-19.008484,4.5165815,2.0381668,1.7841474,3_14
6.0,3.0,17.16972,-14.872025,4.333888,1.9499743,-1.4074476,3_17
6.0,3.0,12.4838,8.989896,4.56717,2.0,-1.3906698,3_8
6.0,3.0,10.8786745,-3.5458148,4.5,2.03,-1.3755435,3_19
6.0,0.0,5.128858,-26.857138,0.37473994,0.6420738,-1.1463753,0_1
6.0,6.0,3.3637712,9.968296,7.4787064,3.039543,1.7264547,6_0
6.1000000000000005,3.0,10.516786,-20.270502,4.5165815,2.0381668,1.7841164,3_14
6.1000000000000005,3.0,16.992369,-13.93361,4.333888,1.9499743,-1.4076967,3_17
6.1000000000000005,3.0,12.174233,10.1293,4.56717,2.0,-1.3909178,3_8
6.1000000000000005,3.0,10.876837,-3.5466957,4.5,2.03,-1.3758011,3_19
6.1000000000000005,3.0,0.31083706,34.153835,4.3501215,2.03,1.7706691001000001,3_20
6.1000000000000005,6.0,3.4914157,8.825085,7.4787064,3.039543,1.7262068,6_0
6.2,3.0,10.765246,-21.53305,4.5165815,2.0381668,1.7844187,3_14
6.2,3.0,16.817709,-12.943754,4.333888,1.9499743,-1.4075534,3_17
6.2,3.0,11.989836,11.181521,4.56717,2.0,-1.3907685,3_8
6.2,3.0,0.49012703,33.04437,4.3501215,2.03,1.7708182,3_20
6.2,3.0,10.87429,-3.5376067,4.5,2.03,-1.3756561,3_19
6.2,0.0,5.082524,-26.786898,0.37129128,0.6768261,-1.0894923,0_1
6.2,6.0,3.6168995,7.677022,7.4787064,3.039543,1.726356,6_0
6.300000000000001,3.0,11.013233,-22.8124,4.5165815,2.0381668,1.784569,3_14
6.300000000000001,3.0,16.6539,-11.980315,4.333888,1.9499743,-1.4074541,3_17
6.300000000000001,3.0,0.690075,31.99562,4.3501215,2.03,1.7709208,3_20
6.300000000000001,3.0,10.862268,-3.5295928,4.5,2.03,-1.3755543,3_19
6.300000000000001,3.0,5.559442,24.997938,4.5,1.9909022,-1.3748073999,3_21
6.300000000000001,6.0,3.7467706,6.5257096,7.4787064,3.039543,1.7264584,6_0
6.4,3.0,11.262609,-24.12824,4.5165815,2.0381668,1.7843853,3_14
6.4,3.0,16.518404,-11.134284,4.333888,1.9499743,-1.4076095,3_17
6.4,3.0,0.9031312,30.946234,4.3501215,2.03,1.7707564,3_20
6.4,3.0,10.836558,-3.5284896,4.5,2.03,-1.3757182,3_19
6.4,3.0,5.4944506,24.859766,4.5,1.9909022,-1.3749717,3_21
6.4,0.0,5.148023,-26.751791,0.38425675,0.65506816,-1.0228049,0_1
6.4,6.0,3.8886263,5.377587,7.4787064,3.039543,1.7262942,6_0
6.5,3.0,11.524759,-25.496065,4.5165815,2.0381668,1.7842318,3_14
